Word,lengths
下半年,3
下半身,3
下单,2
下厨,2
下去,2
下发,2
下台,2
下台阶,3
下同,2
下周,2
下唇,2
下回,2
下地,2
下场,2
下场门,3
下坠,2
下坡,2
下坡路,3
下垂,2
下士,2
下头,2
下夸克,3
下奶,2
下嫁,2
下定义,3
下定决心,4
下家,2
下寒武,3
下寒武统,4
下层,2
下届,2
下属,2
下属公司,4
下山,2
下岗,2
下崽,2
下工,2
下工夫,3
下巴,2
下巴颏,3
下弦,2
下弦月,3
下情,2
下意识,3
下手,2
下拜,2
下挫,2
下摆,2
下放,2
下方,2
下旋,2
下旋削球,4
下旬,2
下星期,3
下月,2
下期,2
下来,2
下架,2
下标,2
下棋,2
下楼,2
下榻,2
下槛,2
下次,2
下次见,3
下款,2
下死劲,3
下毒,2
下毒手,3
下毛毛雨,4
下水,2
下水礼,3
下水管,3
下水道,3
下沉,2
下沉市场,4
下注,2
下流,2
下浣,2
下浮,2
下海,2
下游,2
下滑,2
下焦,2
下片,2
下犬式,3
下狠心,3
下狱,2
下班,2
下画线,3
下界,2
下眼睑,3
下确界,3
下笔,2
下箭头,3
下箭头键,4
下箸,2
下级,2
下线,2
下线仪式,4
下网,2
下而上,3
下聘,2
下肢,2
下脚,2
下脚料,3
下腰,2
下腹部,3
下至上,3
下花园,3
下花园区,4
下药,2
下落,2
下落不明,4
下葬,2
下蛋,2
下行,2
下装,2
下西洋,3
下视,2
下视丘,3
下订单,3
下议院,3
下议院议员,5
下设,2
下诏,2
下课,2
下调,2
下贱,2
下跌,2
下跪,2
下身,2
下车,2
下载,2
下辈,2
下辈子,3
下辖,2
下边,2
下边儿,3
下达,2
下逐客令,4
下酒,2
下酒菜,3
下里巴人,4
下野,2
下锅,2
下锚,2
下闸,2
下阴,2
下陆,2
下陆区,3
下降,2
下限,2
下院,2
下陷,2
下雨,2
下雪,2
下面,2
下页,2
下颌,2
下颌下腺,4
下颌骨,3
下颏,2
下颔,2
下颔骨,3
下颚,2
下风,2
下风方向,4
下飞机,3
下饭,2
下馆子,3
下马,2
下马威,3
下驮,2
下鼻甲,3
下齿,2
下龙湾,3
丌,1
不,1
不一,2
不一会,3
不一定,3
不一样,3
不一而足,4
不一致字,4
不三不四,4
不下,2
不下于,3
不中意,3
不中用,3
不丹,2
不为人知,4
不为左右袒,5
不为已甚,4
不为所动,4
不为过,3
不为酒困,4
不主故常,4
不举,2
不久,2
不久前,3
不义,2
不义之财,4
不乏,2
不了,2
不了了之,4
不予理会,4
不予置评,4
不予评论,4
不争,2
不争气,3
不事张扬,4
不事生产,4
不二,2
不二价,3
不二法门,4
不亚,2
不亚于,3
不亢不卑,4
不亦乐乎,4
不人道,3
不仁,2
不仅,2
不仅仅,3
不仅如此,4
不以为意,4
不以为然,4
不以人废言,5
不以物喜，不以己悲,9
不以规矩，不能成方圆,10
不以词害志,5
不以辞害志,5
不休,2
不会,2
不伤脾胃,4
不伦,2
不伦不类,4
不但,2
不住,2
不体面,3
不作为,3
不作死就不会死,7
不佞,2
不佳,2
不依,2
不依不饶,4
不便,2
不便险,3
不俗,2
不信任动议,5
不信任投票,5
不信任案,4
不修边幅,4
不倒翁,3
不倦,2
不值,2
不值一文,4
不值一笑,4
不值一驳,4
不值得,3
不值钱,3
不假思索,4
不偏不倚,4
不偏斜,3
不做亏心事，不怕鬼敲门,11
不做声,3
不停,2
不偷不抢,4
不像样,3
不像话,3
不儿,2
不儿道,3
不光,2
不光彩,3
不克,2
不免,2
不免一死,4
不入时宜,4
不入虎穴，焉得虎子,9
不公,2
不共戴天,4
不关痛痒,4
不兴,2
不兼容性,4
不再,2
不冻港,3
不冻港口,4
不准,2
不准确,3
不准许,3
不减当年,4
不凑巧,3
不凡,2
不出所料,4
不分,2
不分上下,4
不分伯仲,4
不分彼此,4
不分情由,4
不分昼夜,4
不分皂白,4
不分胜负,4
不分胜败,4
不分轩轾,4
不分青红皂白,6
不分高下,4
不切合实际,5
不切实际,4
不刊之论,4
不划算,3
不列颠,3
不列颠保卫战,6
不列颠哥伦比亚,7
不列颠哥伦比亚省,8
不列颠战役,5
不列颠诸岛,5
不利,2
不到,2
不到火候不揭锅,7
不到长城非好汉,7
不到黄河心不死,7
不力,2
不加,2
不加修饰,4
不加区别,4
不加思索,4
不加拘束,4
不加掩饰,4
不加牛奶,4
不加理睬,4
不加选择,4
不务正业,4
不动,2
不动产,3
不动声色,4
不动摇,3
不动点,3
不动点定理,5
不劳而获,4
不匮,2
不区分大小写,6
不协调,3
不卑不亢,4
不单,2
不即不离,4
不厌,2
不厌其烦,4
不去理,3
不及,2
不及格,3
不及物动词,5
不受欢迎,4
不变,2
不变价格,4
不变资本,4
不变量,3
不只,2
不可,2
不可一世,4
不可以,3
不可估量,4
不可侵犯,4
不可侵犯权,5
不可再生资源,6
不可分割,4
不可分离,4
不可同日而语,6
不可名状,4
不可告人,4
不可多得,4
不可导,3
不可少,3
不可开交,4
不可思议,4
不可或缺,4
不可抗力,4
不可抗拒,4
不可挽回,4
不可撤销信用证,7
不可收拾,4
不可救药,4
不可数,3
不可数名词,5
不可数集,4
不可枚举,4
不可理喻,4
不可知论,4
不可磨灭,4
不可端倪,4
不可终日,4
不可缺少,4
不可置信,4
不可胜数,4
不可胜言,4
不可能,3
不可解,3
不可言喻,4
不可逆,3
不可逆转,4
不可通约,4
不可逾越,4
不可避,3
不可避免,4
不可靠,3
不合,2
不合体统,4
不合作,3
不合时宜,4
不合法,3
不合理,3
不吉,2
不吉利,3
不同,2
不同凡响,4
不同寻常,4
不名一文,4
不名一钱,4
不名数,3
不名誉,3
不吐不快,4
不吐气,3
不吝,2
不吝珠玉,4
不吝赐教,4
不含糊,3
不听命,3
不听老人言，吃亏在眼前,11
不周,2
不周山,3
不周延,3
不咋地,3
不咋的,3
不和,2
不咎既往,4
不啻,2
不啻天渊,4
不善,2
不图,2
不圆通,3
不在,2
不在乎,3
不在了,3
不在其位不谋其政,8
不在意,3
不在状态,4
不在话下,4
不均,2
不堪,2
不堪一击,4
不堪入目,4
不堪忍受,4
不堪设想,4
不声不响,4
不备,2
不复,2
不外,2
不外乎,3
不外露,3
不够,2
不大,2
不大离,3
不大离儿,4
不太好,3
不失为,3
不失时机,4
不好,2
不好受,3
不好惹,3
不好意思,4
不好说,3
不如,2
不如人意,4
不妙,2
不妥,2
不妥协,3
不妨,2
不孕,2
不孕症,3
不孚众望,4
不孝,2
不孝有三，无后为大,9
不学无术,4
不安,2
不安其室,4
不安分,3
不安好心,4
不完全叶,4
不完全归纳推理,7
不完善,3
不定,2
不定元,3
不定冠词,4
不定式,3
不定形,3
不定方程,4
不定期,3
不定积分,4
不定词,3
不宜,2
不实,2
不客气,3
不宣而战,4
不容,2
不容置疑,4
不容置辩,4
不寒而栗,4
不对,2
不对劲,3
不对劲儿,4
不对头,3
不对盘,3
不对碴儿,4
不对称,3
不少,2
不尽,2
不尽根,3
不尽然,3
不局限,3
不屈,2
不屈不挠,4
不屑,2
不屑一顾,4
不巧,2
不差,2
不已,2
不带,2
不带电,3
不干不净,4
不干不净，吃了没病,9
不干涉,3
不平,2
不平凡,3
不平则鸣,4
不平常,3
不平等,3
不平等条约,5
不平衡,3
不幸,2
不幸之事,4
不幸之幸,4
不幸言中,4
不应期,3
不开窍,3
不归路,3
不当,2
不当一回事,5
不当事,3
不当家不知柴米贵,8
不当得利,4
不当紧,3
不待说,3
不很,2
不得,2
不得不,3
不得了,3
不得人心,4
不得其门而入,6
不得劲,3
不得已,3
不得已而为之,6
不得而知,4
不得要领,4
不必,2
不必要,3
不忍,2
不忍心,3
不忙,2
不快,2
不忮不求,4
不念旧恶,4
不忿,2
不怀好意,4
不怎么,3
不怎么样,4
不怒而威,4
不怕,2
不怕一万，就怕万一,9
不怕不识货，只怕货比货,11
不怕不识货，就怕货比货,11
不怕官，只怕管,7
不怕慢，就怕站,7
不怕神一样的对手，就怕猪一样的队友,17
不怕贼偷就怕贼惦记,9
不怠,2
不急之务,4
不恤,2
不恤人言,4
不恭,2
不息,2
不患寡而患不均,7
不悦,2
不悱不发,4
不情之请,4
不情愿,3
不惑,2
不惜,2
不惜一战,4
不惜血本,4
不惟,2
不惮,2
不想,2
不愉快,3
不意,2
不愠不火,4
不愤不启,4
不愧,2
不愧下学,4
不愧不怍,4
不愿,2
不慌不忙,4
不慎,2
不懂装懂,4
不懈,2
不懈怠,3
不成,2
不成体统,4
不成功便成仁,6
不成文,3
不成文法,4
不成材,3
不成样子,4
不成话,3
不战不和,4
不才,2
不打不成器,5
不打不成才,5
不打不成相识,6
不打不相识,5
不打紧,3
不打自招,4
不扩散核武器条约,8
不承认主义,5
不折不扣,4
不抵抗主义,5
不拉几,3
不拉叽,3
不拘,2
不拘一格,4
不拘小节,4
不择手段,4
不振,2
不提也罢,4
不插电,3
不揣冒昧,4
不搭理,3
不摸头,3
不撞南墙不回头,7
不支,2
不攻自破,4
不敌,2
不敢当,3
不敢恭维,4
不敢自专,4
不敢苟同,4
不敢越雷池一步,7
不敢高攀,4
不敬,2
不料,2
不断,2
不方便,3
不无,2
不无小补,4
不日,2
不时,2
不时之需,4
不明,2
不明不白,4
不明事理,4
不明就里,4
不明确,3
不明觉厉,4
不明飞行物,5
不易,2
不易之论,4
不是,2
不是一家人不进一家门,10
不是东西,4
不是冤家不聚头,7
不是吃素的,5
不是吗,3
不是味儿,4
不是滋味,4
不是话,3
不是鱼死就是网破,8
不显山不露水,6
不景气,3
不智,2
不暇,2
不曾,2
不月,2
不服,2
不服气,3
不服水土,4
不服罪,3
不期,2
不期然而然,5
不期而至,4
不期而遇,4
不朽,2
不材,2
不来梅,3
不来梅港,4
不枉,2
不标准,3
不欢而散,4
不止,2
不止一次,4
不正之风,4
不正常,3
不正当,3
不正当关系,5
不正当竞争,5
不正确,3
不死不休,4
不死心,3
不死药,3
不比,2
不毛,2
不毛之地,4
不求人,3
不求收获,4
不求有功，但求无过,9
不求甚解,4
不治,2
不治之症,4
不治而愈,4
不沾锅,3
不法,2
不法分子,4
不注意,3
不测,2
不济,2
不消,2
不清,2
不清楚,3
不渝,2
不温不火,4
不溶,2
不满,2
不满意,3
不灵,2
不然,2
不爽,2
不特,2
不独,2
不理,2
不理不睬,4
不甘,2
不甘于,3
不甘人后,4
不甘后人,4
不甘寂寞,4
不甘心,3
不甘示弱,4
不用,2
不用客气,4
不用找,3
不用说,3
不用谢,3
不由,2
不由分说,4
不由得,3
不由自主,4
不畏,2
不畏强暴,4
不畏强权,4
不疾不徐,4
不痛不痒,4
不登大雅之堂,6
不白之冤,4
不相上下,4
不相容,3
不相容原理,5
不相干,3
不相符,3
不省人事,4
不看僧面看佛面,7
不眠不休,4
不着,2
不着痕迹,4
不着边际,4
不着陆飞行,5
不睦,2
不瞅不睬,4
不知,2
不知丁董,4
不知不觉,4
不知何故,4
不知凡几,4
不知利害,4
不知去向,4
不知天高地厚,6
不知好歹,4
不知就里,4
不知所之,4
不知所云,4
不知所以,4
不知所措,4
不知所谓,4
不知死活,4
不知疲倦,4
不知痛痒,4
不知羞耻,4
不知者不罪,5
不知轻重,4
不知进退,4
不破不立,4
不确定性原理,6
不确实,3
不碎玻璃,4
不祥,2
不祥之兆,4
不禁,2
不离不弃,4
不离儿,3
不移,2
不稂不莠,4
不稳,2
不稳定,3
不稳平衡,4
不稳性,3
不穷,2
不空成就佛,5
不端,2
不符,2
不第,2
不等,2
不等价交换,5
不等号,3
不等式,3
不等边三角形,6
不答理,3
不简单,3
不算,2
不管,2
不管三七二十一,7
不管不顾,4
不管怎样,4
不管白猫黑猫，捉住老鼠就是好猫,15
不粘锅,3
不紧不慢,4
不约而同,4
不终天年,4
不经一事，不长一智,9
不经之谈,4
不经意,3
不经意间,4
不结盟,3
不结盟运动,5
不给力,3
不绝,2
不绝于耳,4
不绝于途,4
不绝如缕,4
不置可否,4
不羁,2
不翼而飞,4
不耐受,3
不耐烦,3
不耻下问,4
不肖,2
不育,2
不育性,3
不育症,3
不胜,2
不胜其扰,4
不胜其烦,4
不胜其苦,4
不胜枚举,4
不胫而走,4
不能,2
不能不,3
不能自已,4
不自在,3
不自然,3
不自由，毋宁死,7
不自觉,3
不自量,3
不自量力,4
不至于,3
不致,2
不舍,2
不舒服,3
不舒适,3
不良,2
不良人,3
不良倾向,4
不苟,2
不若,2
不莱梅,3
不菲,2
不落俗套,4
不落痕迹,4
不落窠臼,4
不蒸馒头争口气,7
不虚此行,4
不虞,2
不虞匮乏,4
不行,2
不行了,3
不衰,2
不要,2
不要在一棵树上吊死,9
不要紧,3
不要脸,3
不见,2
不见一点踪影,6
不见不散,4
不见了,3
不见兔子不撒鹰,7
不见天日,4
不见得,3
不见棺材不落泪,7
不见经传,4
不规则,3
不规则三角形,6
不规则四边形,6
不规范,3
不觉,2
不解,2
不解风情,4
不触目,3
不言不语,4
不言而喻,4
不言自明,4
不计,2
不计其数,4
不让须眉,4
不记名,3
不记名投票,5
不讳,2
不许,2
不论,2
不识一丁,4
不识大体,4
不识好歹,4
不识字,3
不识庐山真面目,7
不识抬举,4
不识时务,4
不识时变,4
不识泰山,4
不识高低,4
不该,2
不详,2
不语,2
不误,2
不说自明,4
不请自来,4
不调和,3
不谋而合,4
不谓,2
不谙世故,4
不谢,2
不象话,3
不负,2
不负众望,4
不败之地,4
不费事,3
不费吹灰之力,6
不赀,2
不赖,2
不赞一词,4
不赞成,3
不起眼,3
不起眼儿,4
不越雷池,4
不足,2
不足为外人道,6
不足为奇,4
不足为怪,4
不足为虑,4
不足为训,4
不足为道,4
不足挂齿,4
不足月,3
不足道,3
不足齿数,4
不轨,2
不轻饶,3
不辍,2
不辞劳苦,4
不辞而别,4
不辞辛苦,4
不辨菽麦,4
不过,2
不过如此,4
不过尔尔,4
不过意,3
不近人情,4
不远千里,4
不违农时,4
不连续,3
不连续面,4
不迭,2
不送,2
不送气,3
不适,2
不适当,3
不逊,2
不透明,3
不透气,3
不透水,3
不通,2
不逞之徒,4
不速,2
不速之客,4
不速而至,4
不逮捕特权,5
不遂,2
不遑,2
不遑多让,4
不道德,3
不遗余力,4
不避斧钺,4
不避艰险,4
不醉不归,4
不锈钢,3
不锈铁,3
不错,2
不长眼睛,4
不长进,3
不问,2
不问好歹,4
不问青红皂白,6
不闻不问,4
不随大流,4
不随意,3
不随意肌,4
不雅,2
不雅观,3
不露声色,4
不韪,2
不顺,2
不顾,2
不顾一切,4
不顾前后,4
不顾大局,4
不题,2
不食人间烟火,6
不饱和,3
不饱和脂肪酸,6
不首先使用,5
不香吗,3
不齿,2
与,1
与世俯仰,4
与世无争,4
与世永别,4
与世长辞,4
与世隔绝,4
与人为善,4
与人方便，自己方便,9
与众不同,4
与会,2
与全世界为敌,6
与共,2
与其,2
与否,2
与日俱增,4
与日俱进,4
与日同辉,4
与时俱进,4
与时消息,4
与时间赛跑,5
与格,2
与此同时,4
与狐谋皮,4
与生俱来,4
与虎谋皮,4
与门,2
丏,1
丐,1
丐帮,2
丐版,2
丑,1
丑事,2
丑人多作怪,5
丑八怪,3
丑剧,2
丑化,2
丑妻近地家中宝,7
丑媳妇早晚也得见公婆,10
丑小鸭,3
丑态,2
丑怪,2
丑恶,2
丑时,2
丑牛,2
丑相,2
丑类,2
丑行,2
丑角,2
丑诋,2
丑话,2
丑话说在前头,6
丑闻,2
丑陋,2
丑鸭,2
丒,1
专,1
专一,2
专业,2
专业人士,4
专业人才,4
专业化,3
专业性,3
专业户,3
专业教育,4
专事,2
专人,2
专任,2
专八,2
专列,2
专利,2
专利局,3
专利权,3
专利法,3
专利药品,4
专制,2
专制主义,4
专制君主制,5
专区,2
专卖,2
专卖店,3
专司,2
专名,2
专名词,3
专员,2
专场,2
专家,2
专家系统,4
专家评价,4
专家评论,4
专属,2
专属经济区,5
专征,2
专心,2
专心一意,4
专心致志,4
专意,2
专控,2
专擅,2
专攻,2
专政,2
专断,2
专有,2
专有名词,4
专机,2
专权,2
专柜,2
专栏,2
专案,2
专案小组,4
专案组,3
专案经理,4
专横,2
专款,2
专治,2
专注,2
专用,2
专用网路,4
专用集成电路,6
专科,2
专科学校,4
专科院校,4
专程,2
专管,2
专线,2
专美于前,4
专职,2
专营,2
专营店,3
专著,2
专访,2
专责,2
专车,2
专辑,2
专递,2
专长,2
专门,2
专门人员,4
专门列车,4
专门化,3
专门家,3
专门机构,4
专项,2
专题,2
专题地图,4
专题报导,4
专题片,3
且,1
且不说,3
且休,2
且听下回分解,6
且慢,2
且末,2
且末县,3
且末遗址,4
且说,2
丕,1
丕变,2
世,1
世上,2
世上无难事，只怕有心人,11
世世,2
世世代代,4
世事,2
世交,2
世人,2
世仇,2
世代,2
世代交替,4
世代相传,4
世伯,2
世俗,2
世务,2
世博,2
世博会,3
世卫,2
世卫组织,4
世外桃源,4
世外桃花源,5
世子,2
世宗,2
世宗大王,4
世家,2
世尊,2
世局,2
世态,2
世态炎凉,4
世情,2
世故,2
世母,2
世涛,2
世爵,2
世界,2
世界人权宣言,6
世界博览会,5
世界卫生大会,6
世界卫生组织,6
世界变暖,4
世界各地,4
世界和平,4
世界地图,4
世界大战,4
世界小姐选美,6
世界屋脊,4
世界强国,4
世界报,3
世界文化遗产,6
世界文化遗产地,7
世界旅游组织,6
世界日报,4
世界末日,4
世界杯,3
世界气象组织,6
世界海关组织,6
世界知名,4
世界知识产权组织,8
世界第一,4
世界粮食署,5
世界级,3
世界纪录,4
世界经济,4
世界经济论坛,6
世界维吾尔代表大会,9
世界自然基金会,7
世界观,3
世界语,3
世界贸易,4
世界贸易中心,6
世界贸易组织,6
世界运动会,5
世界野生生物基金会,9
世界金融中心,6
世界银行,4
世界闻名,4
世相,2
世禄,2
世禄之家,4
世系,2
世纪,2
世纪末,3
世纪末年,4
世维会,3
世职,2
世胄,2
世行,2
世袭,2
世袭之争,4
世袭君主国,5
世袭罔替,4
世说新语,4
世贸,2
世贸中心大楼,6
世贸大厦,4
世贸组织,4
世足,2
世运,2
世道,2
世银,2
世锦赛,3
世间,2
世面,2
世风,2
世风日下,4
丗,1
丘,1
丘八,2
丘北,2
丘北县,3
丘县,2
丘吉尔,3
丘壑,2
丘尔金,3
丘成桐,3
丘比特,3
丘疹,2
丘脑,2
丘脑损伤,4
丘逢甲,3
丘陵,2
丘鹬,2
丙,1
丙三醇,3
丙二醇,3
丙午,2
丙型,2
丙型肝炎,4
丙基,2
